token,count,percent,tags,tag_percentages
ဘောင်,14,0.04%,EQUIP:14,EQUIP:100.00%
မလေးရှား,14,0.04%,LOC:14,LOC:100.00%
သကြား,14,0.04%,FOOD:11; VAR:2; CROP:1,FOOD:78.57%; VAR:14.29%; CROP:7.14%
ဟူးမစ်အက်စစ်,14,0.04%,FERT:14,FERT:100.00%
အညွန့်,14,0.04%,CROP_PART:14,CROP_PART:100.00%
အနည်းလိုအာဟာရ,14,0.04%,NUT:14,NUT:100.00%
အောက်တိုဘာလ,14,0.04%,TIME:14,TIME:100.00%
၂ဇွန်း,14,0.04%,QTY:14,QTY:100.00%
ကစီဓာတ်,13,0.04%,NUT:13,NUT:100.00%
ကုသ,13,0.04%,FARM_OP:13,FARM_OP:100.00%
ကြွက်,13,0.04%,PEST:13,PEST:100.00%
ကွန်ပေါင်း,13,0.04%,FERT:13,FERT:100.00%
ငှက်,13,0.04%,PEST:13,PEST:100.00%
ညနေပိုင်း,13,0.04%,TIME:13,TIME:100.00%
တစ်နှစ်ပတ်လုံး,13,0.04%,PERIOD:13,PERIOD:100.00%
ထောပတ်သီး,13,0.04%,CROP:13,CROP:100.00%
နံ့သာဖြူ,13,0.04%,CROP:13,CROP:100.00%
ပင်ပွား,13,0.04%,CROP_PART:13,CROP_PART:100.00%
ပူပြင်း,13,0.04%,WEATHER:13,WEATHER:100.00%
ပဲပိစပ်,13,0.04%,CROP:13,CROP:100.00%
ပျိုးခင်း,13,0.04%,SEED:7; LOC:6,SEED:53.85%; LOC:46.15%
ဖို့စတိုင်းအလူမီနီယမ်,13,0.04%,FUNG:13,FUNG:100.00%
မက်တလက်ဇီး,13,0.04%,FUNG:13,FUNG:100.00%
မာလကာပင်,13,0.04%,CROP:13,CROP:100.00%
မြေဆီလွှာ,13,0.04%,SOIL_TYPE:13,SOIL_TYPE:100.00%
မြေနီ,13,0.04%,SOIL_TYPE:13,SOIL_TYPE:100.00%
ယခု,13,0.04%,TIME:13,TIME:100.00%
ရေစိမ်,13,0.04%,FARM_OP:13,FARM_OP:100.00%
ရော်ဘာ,13,0.04%,CROP:13,CROP:100.00%
ရွှေဖရုံ,13,0.04%,CROP:13,CROP:100.00%
လယ်,13,0.04%,LOC:13,LOC:100.00%
အပူဒဏ်,13,0.04%,ABIOD:13,ABIOD:100.00%
အီမာမက်တင်,13,0.04%,PESTI:13,PESTI:100.00%
၁၂လက်မ,13,0.04%,DIST:13,DIST:100.00%
၃,13,0.04%,COUNT:13,COUNT:100.00%
၃ကြိမ်,13,0.04%,COUNT:13,COUNT:100.00%
၄၅ရက်,13,0.04%,PERIOD:13,PERIOD:100.00%
ကာကွယ်နှိမ်နင်း,12,0.03%,FARM_OP:12,FARM_OP:100.00%
ကာဗွန်,12,0.03%,NUT:12,NUT:100.00%
ငရုပ်,12,0.03%,CROP:12,CROP:100.00%
စပိုင်ရိုမီစီဖင်,12,0.03%,PESTI:12,PESTI:100.00%
ညနေခင်း,12,0.03%,TIME:12,TIME:100.00%
တစ်တန်း,12,0.03%,COUNT:12,COUNT:100.00%
ပင်စည်ပုပ်ရောဂါ,12,0.03%,DIS:12,DIS:100.00%
ပလတ်စတစ်အိတ်,12,0.03%,EQUIP:11; QTY:1,EQUIP:91.67%; QTY:8.33%
ပျိုးဘောင်,12,0.03%,EQUIP:9; SEED:3,EQUIP:75.00%; SEED:25.00%
ဖျက်ဆီး,12,0.03%,FARM_OP:12,FARM_OP:100.00%
မတ်လ,12,0.03%,TIME:12,TIME:100.00%
မနက်ခင်း,12,0.03%,TIME:12,TIME:100.00%
မိုးရေ,12,0.03%,WEATHER:12,WEATHER:100.00%
မုန်ညင်း,12,0.03%,CROP:12,CROP:100.00%
မြေစေး,12,0.03%,SOIL_TYPE:12,SOIL_TYPE:100.00%
မွှား,12,0.03%,PEST:12,PEST:100.00%
ရက်၉၀,12,0.03%,PERIOD:7; VAR:5,PERIOD:58.33%; VAR:41.67%
ရွက်ပြောက်ရောဂါ,12,0.03%,DIS:12,DIS:100.00%
ရွှေအပ်မှို,12,0.03%,CROP:12,CROP:100.00%
ရွှေ့ပြောင်းစိုက်ပျိုး,12,0.03%,FARM_OP:12,FARM_OP:100.00%
သဘာဝမြေသြဇာ,12,0.03%,FERT:12,FERT:100.00%
သုံးကြိမ်,12,0.03%,COUNT:9; PERIOD:3,COUNT:75.00%; PERIOD:25.00%
အညွှန့်,12,0.03%,CROP_PART:12,CROP_PART:100.00%
အမေရိကန်,12,0.03%,LOC:12,LOC:100.00%
အေဇိုတက်,12,0.03%,FUNG:12,FUNG:100.00%
ဧရာဝတီတိုင်း,12,0.03%,LOC:12,LOC:100.00%
၁ဆ,12,0.03%,QTY:12,QTY:100.00%
၂ခု,12,0.03%,COUNT:12,COUNT:100.00%
၅ပေ,12,0.03%,DIST:12,DIST:100.00%
ခုတ်သိမ်း,11,0.03%,FARM_OP:11,FARM_OP:100.00%
ခူးဆွတ်ခြင်း,11,0.03%,FARM_OP:11,FARM_OP:100.00%
ငရုတ်ချို,11,0.03%,CROP:11,CROP:100.00%
စတော်ဘယ်ရီ,11,0.03%,CROP:11,CROP:100.00%
ဇူလိုင်,11,0.03%,TIME:11,TIME:100.00%
တစ်ဆ,11,0.03%,QTY:11,QTY:100.00%
တစ်လီတာ,11,0.03%,QTY:11,QTY:100.00%
တညင်း,11,0.03%,CROP:11,CROP:100.00%
တမာပိုးသတ်ဆေး,11,0.03%,PESTI:11,PESTI:100.00%
တူးဖို့ဒီ,11,0.03%,HERB:11,HERB:100.00%
ဒိုင်ဖန်နိုကိုနာဇိုး,11,0.03%,FUNG:11,FUNG:100.00%
နံနံပင်,11,0.03%,CROP:11,CROP:100.00%
နှစ်ပတ်,11,0.03%,PERIOD:11,PERIOD:100.00%
ဗီတာမင်,11,0.03%,NUT:11,NUT:100.00%
ဘောင်တင်,11,0.03%,FARM_OP:11,FARM_OP:100.00%
ဘေးတက်,11,0.03%,CROP_PART:11,CROP_PART:100.00%
မက်မန်း,11,0.03%,CROP:11,CROP:100.00%
မန္တလေးတိုင်း,11,0.03%,LOC:11,LOC:100.00%
မြန်မာပြည်,11,0.03%,LOC:11,LOC:100.00%
မှည့်ပျောက်စွန်းရောဂါ,11,0.03%,DIS:11,DIS:100.00%
ရိတ်သိမ်းချိန်,11,0.03%,TIME:11,TIME:100.00%
ရုံးပတီ,11,0.03%,CROP:11,CROP:100.00%
ရေသွင်းခြင်း,11,0.03%,FARM_OP:11,FARM_OP:100.00%
လာမ်ဒါဆိုင်ဟေလိုသရင်,11,0.03%,PESTI:11,PESTI:100.00%
လေဝင်လေထွက်,11,0.03%,WEATHER:11,WEATHER:100.00%
လောင်း,11,0.03%,FARM_OP:11,FARM_OP:100.00%
လှီးဖြတ်,11,0.03%,FARM_OP:11,FARM_OP:100.00%
သလဲသီး,11,0.03%,CROP:11,CROP:100.00%
သိုင်အိုဖာနိတ်မီသိုင်း,11,0.03%,FUNG:11,FUNG:100.00%
အင်ဒိုနီးရှား,11,0.03%,LOC:11,LOC:100.00%
အမြစ်ပုပ်,11,0.03%,SYM:9; DIS:2,SYM:81.82%; DIS:18.18%
အမြစ်ပုပ်ရောဂါ,11,0.03%,DIS:11,DIS:100.00%
အသား,11,0.03%,CROP_PART:11,CROP_PART:100.00%
အသီးမတင်,11,0.03%,SYM:11,SYM:100.00%
အဟာရချို့တဲ့,11,0.03%,SYM:11,SYM:100.00%
ဩဂုတ်,11,0.03%,TIME:11,TIME:100.00%
၁ဇွန်း,11,0.03%,QTY:10; COUNT:1,QTY:90.91%; COUNT:9.09%
၁လက်မ,11,0.03%,DIST:11,DIST:100.00%
၂၀ရက်,11,0.03%,PERIOD:11,PERIOD:100.00%
(၁)ဆ,10,0.03%,QTY:10,QTY:100.00%
(၂)ပေ,10,0.03%,DIST:10,DIST:100.00%
ကလိုဖန်နပိုင်ယာ,10,0.03%,PESTI:10,PESTI:100.00%
ကာတပ်ဟိုက်ဒရိုကလိုရိုက်,10,0.03%,PESTI:10,PESTI:100.00%
ကိုင်းဖျားခြောက်ရောဂါ,10,0.03%,DIS:10,DIS:100.00%
ကျားလက်ဝါးပင်,10,0.03%,CROP:10,CROP:100.00%
ကွမ်းပင်,10,0.03%,CROP:10,CROP:100.00%
ကွမ်းရွက်,10,0.03%,CROP:10,CROP:100.00%
ချင်းတက်,10,0.03%,CROP:10,CROP:100.00%
ချင်းမျိုးတက်,10,0.03%,SEED:10,SEED:100.00%
ခြွေ,10,0.03%,FARM_OP:10,FARM_OP:100.00%
ဂန္ဓမာ,10,0.03%,CROP:10,CROP:100.00%
ဂန္ဓမာပန်း,10,0.03%,CROP:10,CROP:100.00%
ဂျီဒဗလျူ၁၁,10,0.03%,VAR:10,VAR:100.00%
စစ်ကိုင်းတိုင်း,10,0.03%,LOC:10,LOC:100.00%
စိုက်ခြင်း,10,0.03%,FARM_OP:10,FARM_OP:100.00%
တရုတ်,10,0.03%,LOC:10,LOC:100.00%
ထွန်စက်,10,0.03%,EQUIP:10,EQUIP:100.00%
နှောင်းပင်နာကျရောဂါ,10,0.03%,DIS:10,DIS:100.00%
နှံစုပ်ပိုး,10,0.03%,PEST:10,PEST:100.00%
ပန်းပွင့်ချိန်,10,0.03%,TIME:10,TIME:100.00%
ပိုင်မီထရိုဇင်း,10,0.03%,PESTI:10,PESTI:100.00%
ပုလဲမြေဩဇာ,10,0.03%,FERT:10,FERT:100.00%
ပြင်ဦးလွင်,10,0.03%,LOC:10,LOC:100.00%
ဖို့စတိုင်း,10,0.03%,FUNG:10,FUNG:100.00%
ဖြူး,10,0.03%,FARM_OP:5; LOC:5,FARM_OP:50.00%; LOC:50.00%
မိုးစပါး,10,0.03%,CROP:5; SEASON:3; VAR:2,CROP:50.00%; SEASON:30.00%; VAR:20.00%
မြေပြုပြင်ခြင်း,10,0.03%,FARM_OP:10,FARM_OP:100.00%
မြေဖုံးခြင်း,10,0.03%,FARM_OP:10,FARM_OP:100.00%
မွှားပင့်ကူနီ,10,0.03%,PEST:10,PEST:100.00%
ရေဖျန်း,10,0.03%,FARM_OP:10,FARM_OP:100.00%
ရွှေ့စိုက်,10,0.03%,FARM_OP:10,FARM_OP:100.00%
လက်ဖက်ခြောက်,10,0.03%,FOOD:10,FOOD:100.00%
လင်းတာ,10,0.03%,WEATHER:10,WEATHER:100.00%
လမ်ဒါဆိုက်ဟယ်လိုသရင်,10,0.03%,PESTI:10,PESTI:100.00%
သခွားပင်,10,0.03%,CROP:10,CROP:100.00%
သခွားမွှေး,10,0.03%,CROP:10,CROP:100.00%
သင်္ဘောသီး,10,0.03%,CROP:10,CROP:100.00%
သရက်ထည်ပန်း,10,0.03%,CROP:10,CROP:100.00%
သဲ,10,0.03%,SOIL_TYPE:8; FERT:2,SOIL_TYPE:80.00%; FERT:20.00%
ဟက်ဇာကိုနာဇိုး,10,0.03%,FUNG:10,FUNG:100.00%
အနာကွက်,10,0.03%,SYM:10,SYM:100.00%
အပင်မတက်,10,0.03%,SYM:10,SYM:100.00%
အရွက်နု,10,0.03%,CROP_PART:10,CROP_PART:100.00%
အရွက်ဝါ,10,0.03%,SYM:10,SYM:100.00%
ဧပြီ,10,0.03%,TIME:10,TIME:100.00%
၁ကြိမ်,10,0.03%,COUNT:10,COUNT:100.00%
၁နှစ်,10,0.03%,PERIOD:10,PERIOD:100.00%
၂-၃ရက်,10,0.03%,PERIOD:9; PEST:1,PERIOD:90.00%; PEST:10.00%
၂နှစ်,10,0.03%,PERIOD:10,PERIOD:100.00%
၂မျိုး,10,0.03%,COUNT:10,COUNT:100.00%
ကညွတ်,9,0.03%,CROP:9,CROP:100.00%
ကန်စွန်းရွက်,9,0.03%,CROP:9,CROP:100.00%
ကျိုင်း,9,0.03%,PEST:9,PEST:100.00%
ကျောက်မှုန့်,9,0.03%,FERT:9,FERT:100.00%
ခရမ်းပင်,9,0.03%,CROP:9,CROP:100.00%
ခေါင်နှိမ်,9,0.03%,FARM_OP:9,FARM_OP:100.00%
ဂျစ်ပဆန်,9,0.03%,FERT:9,FERT:100.00%
စက်ဖွဲပြာ,9,0.03%,FERT:9,FERT:100.00%
စပါးလင်ဆီမွှေး,9,0.03%,CROP:9,CROP:100.00%
ဇွန်လ,9,0.03%,TIME:9,TIME:100.00%
တစ်ဂါလံ,9,0.03%,QTY:9,QTY:100.00%
ထိုင်း,9,0.03%,LOC:9,LOC:100.00%
ထောပတ်,9,0.03%,CROP:8; FOOD:1,CROP:88.89%; FOOD:11.11%
ဒီနှစ်,9,0.03%,TIME:9,TIME:100.00%
ဒူးရင်း,9,0.03%,CROP:9,CROP:100.00%
ဓါတ်ဆား,9,0.03%,NUT:9,NUT:100.00%
နိုက်ထရိုဂျင်ဓာတ်,9,0.03%,NUT:9,NUT:100.00%
ပင်စိမ်း,9,0.03%,CROP:9,CROP:100.00%
ပိုတက်စီယံ,9,0.03%,NUT:9,NUT:100.00%
ပျိုးခွက်,9,0.03%,EQUIP:9,EQUIP:100.00%
ဖိလစ်ပိုင်,9,0.03%,LOC:9,LOC:100.00%
ဖော့စဖိတ်,9,0.03%,FERT:5; NUT:4,FERT:55.56%; NUT:44.44%
ဖြုတ်စိမ်း,9,0.03%,PEST:9,PEST:100.00%
ဘက်တီးရီးယားရွက်ခြောက်ရောဂါ,9,0.03%,DIS:9,DIS:100.00%
ဘက်တီးရီးယားရွက်ပြောက်ရောဂါ,9,0.03%,DIS:9,DIS:100.00%
ဘူးပင်,9,0.03%,CROP:9,CROP:100.00%
မိုးတွင်း,9,0.03%,SEASON:9,SEASON:100.00%
မျိုးပွားခြင်း,9,0.03%,FARM_OP:9,FARM_OP:100.00%
မြေထုပ်စည်းနည်း,9,0.03%,METHOD:9,METHOD:100.00%
မြေအောင်းပိုး,9,0.03%,PEST:9,PEST:100.00%
ရေလောင်းခြင်း,9,0.03%,FARM_OP:9,FARM_OP:100.00%
ရောမွှေ,9,0.03%,FARM_OP:9,FARM_OP:100.00%
ရွက်ခြောက်,9,0.03%,SYM:9,SYM:100.00%
ဝတ်မှုန်,9,0.03%,CROP_PART:9,CROP_PART:100.00%
သလဲ,9,0.03%,CROP:9,CROP:100.00%
သုံးမျိုး,9,0.03%,COUNT:9,COUNT:100.00%
သံပုရာ,9,0.03%,CROP:9,CROP:100.00%
ဟင်းခတ်အမွှေးအကြိုင်,9,0.03%,FOOD:9,FOOD:100.00%
ဟိုက်ဒရိုပေါနစ်,9,0.03%,METHOD:9,METHOD:100.00%
အခင်း,9,0.03%,LOC:9,LOC:100.00%
အင်ဒိုဇာကပ်,9,0.03%,PESTI:9,PESTI:100.00%
အစက်အပြောက်,9,0.03%,SYM:9,SYM:100.00%
အထွက်နှုန်း,9,0.03%,YIELD:9,YIELD:100.00%
အပင်သေ,9,0.03%,SYM:9,SYM:100.00%
အမိုင်နိုအက်ဆစ်,9,0.03%,NUT:6; FERT:3,NUT:66.67%; FERT:33.33%
အမြစ်ရစ်,9,0.03%,CROP_PART:9,CROP_PART:100.00%
အမြစ်လောင်း,9,0.03%,CROP_PART:9,CROP_PART:100.00%
အရွက်တွန့်,9,0.03%,SYM:9,SYM:100.00%
အဝါရောင်,9,0.03%,SYM:9,SYM:100.00%
အဝါရောင်မိုစေ့ဗိုင်းရပ်စ်ရောဂါ,9,0.03%,DIS:9,DIS:100.00%
အသီးကင်း,9,0.03%,CROP_PART:9,CROP_PART:100.00%
အသီးများ,9,0.03%,CROP_PART:9,CROP_PART:100.00%
အိတ်ဝက်,9,0.03%,QTY:9,QTY:100.00%
၁,9,0.03%,COUNT:9,COUNT:100.00%
၁၀,9,0.03%,COUNT:9,COUNT:100.00%
၁၅ရက်သား,9,0.03%,PERIOD:9,PERIOD:100.00%
၃ဇွန်း,9,0.03%,QTY:9,QTY:100.00%
၄လ,9,0.03%,PERIOD:9,PERIOD:100.00%
၅,9,0.03%,COUNT:9,COUNT:100.00%
၇ရက်ခြား,9,0.03%,PERIOD:9,PERIOD:100.00%
(၃)ပေ,8,0.02%,DIST:8,DIST:100.00%
(၆)လက်မ,8,0.02%,DIST:8,DIST:100.00%
15ပတ်လည်,8,0.02%,FERT:8,FERT:100.00%
15ရက်,8,0.02%,PERIOD:8,PERIOD:100.00%
1လ,8,0.02%,PERIOD:8,PERIOD:100.00%
45ရက်,8,0.02%,PERIOD:8,PERIOD:100.00%
ကောက်ရိုး,8,0.02%,EQUIP:4; FERT:4,EQUIP:50.00%; FERT:50.00%
ကျင်းတူး,8,0.02%,FARM_OP:8,FARM_OP:100.00%
ကြက်ဟင်းခါး,8,0.02%,CROP:8,CROP:100.00%
ခရမ်းချဥ်ပင်,8,0.02%,CROP:8,CROP:100.00%
စက်တင်ဘာလ,8,0.02%,TIME:8,TIME:100.00%
စပါးလင်,8,0.02%,CROP:8,CROP:100.00%
စိုက်ကျင်း,8,0.02%,FARM_OP:8,FARM_OP:100.00%
စိုက်ပျိုးရေးဦးစီးဌာန,8,0.02%,ORG:8,ORG:100.00%
စောင်းလျားသီး,8,0.02%,CROP:8,CROP:100.00%
တက်ဗျူကိုနာဇိုး,8,0.02%,FUNG:8,FUNG:100.00%
တစ်ရက်,8,0.02%,PERIOD:7; COUNT:1,PERIOD:87.50%; COUNT:12.50%
တရုတ်နိုင်ငံ,8,0.02%,LOC:8,LOC:100.00%
တောနစ်,8,0.02%,FERT:5; NUT:3,FERT:62.50%; NUT:37.50%
ဒိုင်နိုတီဖျူရန်,8,0.02%,PESTI:8,PESTI:100.00%
ဒေသမျိုး,8,0.02%,VAR:8,VAR:100.00%
နှစ်ခု,8,0.02%,COUNT:8,COUNT:100.00%
နှံစားပြောင်း,8,0.02%,CROP:8,CROP:100.00%
ပင်စည်ထိုးပိုး,8,0.02%,PEST:8,PEST:100.00%
ပန်းအာလူး,8,0.02%,CROP:8,CROP:100.00%
ပန်းဥ,8,0.02%,SEED:8,SEED:100.00%
ပဲစင်းငုံ,8,0.02%,CROP:8,CROP:100.00%
ပွင့်ထွေးပိုး,8,0.02%,PEST:8,PEST:100.00%
ဗိုင်းရပ်စ်ရောဂါ,8,0.02%,DIS:7; PATH:1,DIS:87.50%; PATH:12.50%
မက်ပဲ,8,0.02%,CROP:8,CROP:100.00%
မဂ္ဂနီစီယမ်,8,0.02%,NUT:8,NUT:100.00%
မနေ့က,8,0.02%,TIME:8,TIME:100.00%
မိုးခေါင်ဒဏ်,8,0.02%,ABIOD:8,ABIOD:100.00%
မျိုးစေ့များ,8,0.02%,SEED:8,SEED:100.00%
မျောက်ငိုသီး,8,0.02%,CROP:8,CROP:100.00%
မြေခံ,8,0.02%,FARM_OP:8,FARM_OP:100.00%
မြေဆီကျွေး,8,0.02%,FARM_OP:8,FARM_OP:100.00%
ရေသွင်းရေထုတ်,8,0.02%,FARM_OP:8,FARM_OP:100.00%
ရေအနည်းလိုစပါး,8,0.02%,CROP:8,CROP:100.00%
ရွက်မှန်စုံပျိုးပင်,8,0.02%,CROP:8,CROP:100.00%
ရွက်လိပ်ပိုး,8,0.02%,PEST:8,PEST:100.00%
ရွာငံမြို့နယ်,8,0.02%,LOC:8,LOC:100.00%
လောက်ကောင်,8,0.02%,PEST:8,PEST:100.00%
လောင်ဂန်,8,0.02%,CROP:8,CROP:100.00%
ဝတ်မှုန်ကူးခြင်း,8,0.02%,FARM_OP:8,FARM_OP:100.00%
သီးထိုးယင်,8,0.02%,PEST:8,PEST:100.00%
သုံးလ,8,0.02%,PERIOD:8,PERIOD:100.00%
သံချေးရောဂါ,8,0.02%,DIS:8,DIS:100.00%
အင်ဇိုင်း,8,0.02%,PATH:8,PATH:100.00%
အပူပိုင်း,8,0.02%,WEATHER:6; LOC:2,WEATHER:75.00%; LOC:25.00%
အဖူးကိုင်း,8,0.02%,SEED:5; CROP_PART:3,SEED:62.50%; CROP_PART:37.50%
အလှည့်ကျ,8,0.02%,METHOD:8,METHOD:100.00%
အဝါရောင်ပြောင်း,8,0.02%,SYM:8,SYM:100.00%
အာရှ,8,0.02%,LOC:8,LOC:100.00%
၁၀ဂရမ်,8,0.02%,QTY:8,QTY:100.00%
၂,8,0.02%,COUNT:8,COUNT:100.00%
၄ဂါလံ,8,0.02%,QTY:8,QTY:100.00%
၅နှစ်,8,0.02%,PERIOD:8,PERIOD:100.00%
50%,7,0.02%,QTY:7,QTY:100.00%
ကိုက်စားပိုး,7,0.02%,PEST:7,PEST:100.00%
ကိုက်လန်,7,0.02%,CROP:7,CROP:100.00%
ကောက်ရိုးမှို,7,0.02%,CROP:7,CROP:100.00%
ကြံချောင်း,7,0.02%,CROP_PART:7,CROP_PART:100.00%
ကြွေကျ,7,0.02%,SYM:7,SYM:100.00%
ခရု,7,0.02%,PEST:7,PEST:100.00%
ခုတ်,7,0.02%,FARM_OP:7,FARM_OP:100.00%
ခုတ်ချိန်,7,0.02%,TIME:7,TIME:100.00%
ချင်းပြည်နယ်,7,0.02%,LOC:7,LOC:100.00%
ငရုတ်ပင်,7,0.02%,CROP:7,CROP:100.00%
စိုက်ကွင်း,7,0.02%,LOC:7,LOC:100.00%
စံကားဝါ,7,0.02%,CROP:7,CROP:100.00%
ဆင်းသုခ,7,0.02%,VAR:7,VAR:100.00%
ဇော်စိမ်း,7,0.02%,CROP:7,CROP:100.00%
ဈေး,7,0.02%,PRICE:7,PRICE:100.00%
ဈေးကွက်,7,0.02%,PRICE:7,PRICE:100.00%
တင်လဲရည်,7,0.02%,NUT:6; FERT:1,NUT:85.71%; FERT:14.29%
တမာဆီ,7,0.02%,PESTI:7,PESTI:100.00%
တိုင်ထောင်ပဲ,7,0.02%,CROP:6; VAR:1,CROP:85.71%; VAR:14.29%
ဓာတ်မြေသြဇာ,7,0.02%,FERT:7,FERT:100.00%
နုတ်ယူ,7,0.02%,FARM_OP:7,FARM_OP:100.00%
နွေဦး,7,0.02%,SEASON:7,SEASON:100.00%
နှင်း,7,0.02%,WEATHER:7,WEATHER:100.00%
နှမ်းရွက်,7,0.02%,CROP:7,CROP:100.00%
ပင်ညှိုးရောဂါ,7,0.02%,DIS:7,DIS:100.00%
ပင်ဖျား,7,0.02%,CROP_PART:7,CROP_PART:100.00%
ပင့်ကူနီ,7,0.02%,PEST:7,PEST:100.00%
ပန်းအိုး,7,0.02%,EQUIP:7,EQUIP:100.00%
ပိုးကောင်,7,0.02%,PEST:7,PEST:100.00%
ပူဒီနာ,7,0.02%,CROP:7,CROP:100.00%
ပေါင်းလိုက်,7,0.02%,FARM_OP:7,FARM_OP:100.00%
ပဲခူးတိုင်း,7,0.02%,LOC:7,LOC:100.00%
ပျား,7,0.02%,PEST:7,PEST:100.00%
ပျိုးထောင်ခြင်း,7,0.02%,FARM_OP:7,FARM_OP:100.00%
ဖလူဘန်ဒီအမိုက်,7,0.02%,PESTI:7,PESTI:100.00%
ဖော့စဖရပ်စ်,7,0.02%,NUT:7,NUT:100.00%
ဖျူရာဒန်,7,0.02%,PESTI:7,PESTI:100.00%
ဖျော်ရည်,7,0.02%,FOOD:5; FERT:2,FOOD:71.43%; FERT:28.57%
ဖြုတ်,7,0.02%,PEST:7,PEST:100.00%
ဘက်တီးရီးယားရောဂါ,7,0.02%,DIS:7,DIS:100.00%
ဘစ်စပိုင်ရီဘက်ဆိုဒီယမ်,7,0.02%,HERB:7,HERB:100.00%
မတ်ပဲပင်,7,0.02%,CROP:7,CROP:100.00%
မိုးကြို,7,0.02%,SEASON:7,SEASON:100.00%
မိုးဦးကျ,7,0.02%,SEASON:4; TIME:3,SEASON:57.14%; TIME:42.86%
မျိုးပိုင်းဖြတ်,7,0.02%,SEED:7,SEED:100.00%
မျိုးဥ,7,0.02%,SEED:7,SEED:100.00%
မြက်မုန်ညင်း,7,0.02%,WEED:7,WEED:100.00%
မြစ်,7,0.02%,CROP_PART:7,CROP_PART:100.00%
မြန်မာ,7,0.02%,LOC:7,LOC:100.00%
မှိုပွင့်,7,0.02%,CROP_PART:6; CROP:1,CROP_PART:85.71%; CROP:14.29%
မှိုသတ်ဆေးဖျန်း,7,0.02%,FARM_OP:7,FARM_OP:100.00%
ယူနတီ,7,0.02%,FUNG:7,FUNG:100.00%
ရန်ကုန်,7,0.02%,LOC:7,LOC:100.00%
ရေကန်,7,0.02%,EQUIP:7,EQUIP:100.00%
ရေမွှေးပန်း,7,0.02%,CROP:7,CROP:100.00%
ရွက်ပြန့်ပေါင်း,7,0.02%,WEED:7,WEED:100.00%
လယ်မြေ,7,0.02%,SOIL_TYPE:7,SOIL_TYPE:100.00%
လိပ်,7,0.02%,SYM:7,SYM:100.00%
လေတိုက်,7,0.02%,WEATHER:7,WEATHER:100.00%
ဝတ်မှုံကူး,7,0.02%,FARM_OP:7,FARM_OP:100.00%
ဝိစာရ,7,0.02%,ORG:7,ORG:100.00%
ဝိုင်,7,0.02%,FOOD:7,FOOD:100.00%
သစ်ရွက်ဆွေး,7,0.02%,FERT:7,FERT:100.00%
သီးတောင့်,7,0.02%,CROP_PART:7,CROP_PART:100.00%
သုံးနှစ်,7,0.02%,PERIOD:7,PERIOD:100.00%
သံပုရာပင်,7,0.02%,CROP:7,CROP:100.00%
အကိုင်းဆက်ခြင်း,7,0.02%,FARM_OP:7,FARM_OP:100.00%
အစာကြောစည်း,7,0.02%,CROP_PART:7,CROP_PART:100.00%
အစို့,7,0.02%,CROP_PART:7,CROP_PART:100.00%
အစေ့ချ,7,0.02%,FARM_OP:7,FARM_OP:100.00%
အဇောက်စီစထရိုဘင်,7,0.02%,FUNG:7,FUNG:100.00%
အထွက်လျော့နည်း,7,0.02%,SYM:7,SYM:100.00%
အဖူးမြှုပ်,7,0.02%,FARM_OP:7,FARM_OP:100.00%
အရွက်လိပ်,7,0.02%,SYM:7,SYM:100.00%
အသီးပုပ်,7,0.02%,SYM:7,SYM:100.00%
အာမို,7,0.02%,ORG:5; FERT:2,ORG:71.43%; FERT:28.57%
အီမာမက်တင်ဘင်ဇိုးရိတ်,7,0.02%,PESTI:7,PESTI:100.00%
အီမာမက်တင်ဘန်ဇိုအိတ်,7,0.02%,PESTI:7,PESTI:100.00%
ဧပြီလ,7,0.02%,TIME:7,TIME:100.00%
ဧရာမင်း,7,0.02%,VAR:7,VAR:100.00%
၁၁၂ပေါင်,7,0.02%,QTY:7,QTY:100.00%
၁၄ရက်,7,0.02%,PERIOD:7,PERIOD:100.00%
၁၅ရက်ခြား,7,0.02%,PERIOD:7,PERIOD:100.00%
၂ဆ,7,0.02%,QTY:7,QTY:100.00%
