token,count,percent,tags,tag_percentages
မြေဖုံး,19,0.03%,FARM_OP:19,FARM_OP:100.00%
ရဲ့,19,0.03%,O:19,O:100.00%
ရှိသည်။,19,0.03%,O:19,O:100.00%
သင့်ပါသည်။,19,0.03%,O:19,O:100.00%
သဲနုန်းမြေ,19,0.03%,SOIL_TYPE:19,SOIL_TYPE:100.00%
အပင်ပေါက်,19,0.03%,SYM:17; O:2,SYM:89.47%; O:10.53%
အပင်လောင်,19,0.03%,SYM:19,SYM:100.00%
၃နှစ်,19,0.03%,PERIOD:19,PERIOD:100.00%
၌,19,0.03%,O:19,O:100.00%
စီးပွားဖြစ်,18,0.03%,O:18,O:100.00%
ဆိုက်ပါမီသရင်,18,0.03%,PESTI:18,PESTI:100.00%
ဇွန်း,18,0.03%,QTY:16; O:2,QTY:88.89%; O:11.11%
တို့,18,0.03%,O:18,O:100.00%
ထို့နောက်,18,0.03%,O:18,O:100.00%
ပိန္နဲ,18,0.03%,CROP:18,CROP:100.00%
ပေးရပါမယ်။,18,0.03%,O:18,O:100.00%
ပျ,18,0.03%,PEST:18,PEST:100.00%
ဖြစ်ပါသည်။,18,0.03%,O:18,O:100.00%
မ,18,0.03%,O:18,O:100.00%
မက်တယ်လက်ဇီး,18,0.03%,FUNG:18,FUNG:100.00%
မီးရှို့,18,0.03%,FARM_OP:18,FARM_OP:100.00%
မွှားပင့်ကူ,18,0.03%,PEST:18,PEST:100.00%
ရပါမယ်။,18,0.03%,O:18,O:100.00%
သဘာဝမြေဆွေး,18,0.03%,FERT:18,FERT:100.00%
သီးလုံးဖောက်ပိုး,18,0.03%,PEST:18,PEST:100.00%
အကြာတွင်,18,0.03%,O:18,O:100.00%
အင်မီဒါကလိုပရစ်,18,0.03%,PESTI:18,PESTI:100.00%
အာဟာရချို့တဲ့,18,0.03%,SYM:18,SYM:100.00%
၁လ,18,0.03%,PERIOD:18,PERIOD:100.00%
၂၀လီတာ,18,0.03%,QTY:18,QTY:100.00%
၏,18,0.03%,O:18,O:100.00%
ခန့်,17,0.02%,O:17,O:100.00%
စက်မှုလျှော်,17,0.02%,CROP:17,CROP:100.00%
ဆားခါး,17,0.02%,FERT:13; NUT:4,FERT:76.47%; NUT:23.53%
ထိပ်ဖျား,17,0.02%,CROP_PART:17,CROP_PART:100.00%
နွားချေးဆွေး,17,0.02%,FERT:17,FERT:100.00%
နှစ်ကြိမ်,17,0.02%,COUNT:16; PERIOD:1,COUNT:94.12%; PERIOD:5.88%
ပါသော,17,0.02%,O:16; FARM_OP:1,O:94.12%; FARM_OP:5.88%
ပေးရသည်။,17,0.02%,O:17,O:100.00%
ပဲယင်း,17,0.02%,CROP:17,CROP:100.00%
ပျက်စီး,17,0.02%,SYM:17,SYM:100.00%
ဖြုတ်ပိုး,17,0.02%,PEST:17,PEST:100.00%
ဘိုကိတ်ပဲ,17,0.02%,CROP:17,CROP:100.00%
ရန်အတွက်,17,0.02%,O:17,O:100.00%
ရွက်ခြောက်ရောဂါ,17,0.02%,DIS:16; SYM:1,DIS:94.12%; SYM:5.88%
ရွက်ဖျန်း,17,0.02%,FERT:11; FARM_OP:6,FERT:64.71%; FARM_OP:35.29%
ရှိ,17,0.02%,O:17,O:100.00%
လယ်,17,0.02%,LOC:13; O:4,LOC:76.47%; O:23.53%
သင်္ဘော,17,0.02%,CROP:16; O:1,CROP:94.12%; O:5.88%
သို့,17,0.02%,O:17,O:100.00%
အစေ့များ,17,0.02%,SEED:17,SEED:100.00%
အအေးဒဏ်,17,0.02%,ABIOD:17,ABIOD:100.00%
၂ရက်,17,0.02%,PERIOD:17,PERIOD:100.00%
၂လက်မ,17,0.02%,DIST:17,DIST:100.00%
၄ဇွန်း,17,0.02%,QTY:16; COUNT:1,QTY:94.12%; COUNT:5.88%
ကတော့,16,0.02%,O:16,O:100.00%
ကာဆူဂါမိုင်စင်,16,0.02%,FUNG:16,FUNG:100.00%
တစ်ကျင်း,16,0.02%,COUNT:16,COUNT:100.00%
တစ်စေ့,16,0.02%,COUNT:16,COUNT:100.00%
တစ်ပုံး,16,0.02%,COUNT:14; EQUIP:1; QTY:1,COUNT:87.50%; EQUIP:6.25%; QTY:6.25%
တူး,16,0.02%,FARM_OP:16,FARM_OP:100.00%
ဒီ,16,0.02%,O:16,O:100.00%
နှမ်းလျင်,16,0.02%,CROP:16,CROP:100.00%
ပီလောပီနံ,16,0.02%,CROP:16,CROP:100.00%
ပဲတောင့်ရှည်,16,0.02%,CROP:16,CROP:100.00%
ပျိုးခင်း,16,0.02%,SEED:7; LOC:6; O:3,SEED:43.75%; LOC:37.50%; O:18.75%
ရေဝပ်ခြင်း,16,0.02%,ABIOD:15; SYM:1,ABIOD:93.75%; SYM:6.25%
ရွှေ့ပြောင်းစိုက်,16,0.02%,FARM_OP:16,FARM_OP:100.00%
လမှ,16,0.02%,O:16,O:100.00%
အရွက်စားဂန္ဓမာ,16,0.02%,CROP:16,CROP:100.00%
အအေး,16,0.02%,WEATHER:16,WEATHER:100.00%
၄ပေ,16,0.02%,DIST:16,DIST:100.00%
ကယ်လစီယမ်,15,0.02%,NUT:15,NUT:100.00%
ကြွေ,15,0.02%,SYM:14; O:1,SYM:93.33%; O:6.67%
ဆူးပုပ်,15,0.02%,CROP:15,CROP:100.00%
တကြိမ်,15,0.02%,COUNT:14; O:1,COUNT:93.33%; O:6.67%
ဒီနှစ်,15,0.02%,TIME:9; O:6,TIME:60.00%; O:40.00%
နည်း။,15,0.02%,O:15,O:100.00%
နိုင်ပြီး,15,0.02%,O:15,O:100.00%
ပုရွက်ဆိတ်,15,0.02%,PEST:15,PEST:100.00%
ပူနွေး,15,0.02%,WEATHER:15,WEATHER:100.00%
ပေါင်းနှိမ်နင်း,15,0.02%,FARM_OP:15,FARM_OP:100.00%
ဖားဥမှိုရောဂါ,15,0.02%,DIS:15,DIS:100.00%
မတ်,15,0.02%,TIME:15,TIME:100.00%
မနက်,15,0.02%,TIME:15,TIME:100.00%
မန်ဂျန်ရှား,15,0.02%,CROP:15,CROP:100.00%
မိုးနှောင်း,15,0.02%,SEASON:14; TIME:1,SEASON:93.33%; TIME:6.67%
မိုးရွာသွန်းမှု,15,0.02%,WEATHER:15,WEATHER:100.00%
များမှ,15,0.02%,O:15,O:100.00%
မြေပြင်ခြင်း,15,0.02%,FARM_OP:15,FARM_OP:100.00%
ရေငတ်ဒဏ်,15,0.02%,ABIOD:15,ABIOD:100.00%
လှန်း,15,0.02%,FARM_OP:15,FARM_OP:100.00%
သံဓာတ်,15,0.02%,NUT:15,NUT:100.00%
အကယ်၍,15,0.02%,O:15,O:100.00%
၂ပတ်,15,0.02%,PERIOD:15,PERIOD:100.00%
၂ပေ,15,0.02%,DIST:15,DIST:100.00%
၆ပေ,15,0.02%,DIST:15,DIST:100.00%
ကန့်,14,0.02%,NUT:14,NUT:100.00%
ကြပါသည်။,14,0.02%,O:14,O:100.00%
ကြောင့်ဖြစ်တဲ့,14,0.02%,O:14,O:100.00%
ချိန်,14,0.02%,O:14,O:100.00%
ချိန်တွင်,14,0.02%,O:14,O:100.00%
စပိုင်နိုဆက်,14,0.02%,PESTI:14,PESTI:100.00%
စိုက်ခန်း,14,0.02%,EQUIP:14,EQUIP:100.00%
တစ်ဇွန်း,14,0.02%,QTY:11; COUNT:3,QTY:78.57%; COUNT:21.43%
နီမတုတ်,14,0.02%,PEST:10; DIS:2; PATH:2,PEST:71.43%; DIS:14.29%; PATH:14.29%
နှစ်မျိုး,14,0.02%,COUNT:14,COUNT:100.00%
ပင်ကို,14,0.02%,O:14,O:100.00%
ပင်၏,14,0.02%,O:14,O:100.00%
ပူပြင်း,14,0.02%,WEATHER:13; O:1,WEATHER:92.86%; O:7.14%
ပေါင်းရှင်း,14,0.02%,FARM_OP:14,FARM_OP:100.00%
ပြောင်းဖူး,14,0.02%,CROP:14,CROP:100.00%
ဘောင်,14,0.02%,EQUIP:14,EQUIP:100.00%
မလေးရှား,14,0.02%,LOC:14,LOC:100.00%
မျိုးကို,14,0.02%,O:14,O:100.00%
မြေ,14,0.02%,O:14,O:100.00%
ယခု,14,0.02%,TIME:13; O:1,TIME:92.86%; O:7.14%
ရန်လိုအပ်ပါသည်။,14,0.02%,O:14,O:100.00%
သကြား,14,0.02%,FOOD:11; VAR:2; CROP:1,FOOD:78.57%; VAR:14.29%; CROP:7.14%
ဟူးမစ်အက်စစ်,14,0.02%,FERT:14,FERT:100.00%
အညွန့်,14,0.02%,CROP_PART:14,CROP_PART:100.00%
အနည်းလိုအာဟာရ,14,0.02%,NUT:14,NUT:100.00%
အဖြစ်,14,0.02%,O:14,O:100.00%
အောက်တိုဘာလ,14,0.02%,TIME:14,TIME:100.00%
၂ဇွန်း,14,0.02%,QTY:14,QTY:100.00%
၃,14,0.02%,COUNT:13; O:1,COUNT:92.86%; O:7.14%
)။,13,0.02%,O:13,O:100.00%
ကစီဓာတ်,13,0.02%,NUT:13,NUT:100.00%
ကုသ,13,0.02%,FARM_OP:13,FARM_OP:100.00%
ကြွက်,13,0.02%,PEST:13,PEST:100.00%
ကွန်ပေါင်း,13,0.02%,FERT:13,FERT:100.00%
ငရုပ်,13,0.02%,CROP:12; O:1,CROP:92.31%; O:7.69%
ငှက်,13,0.02%,PEST:13,PEST:100.00%
ညနေခင်း,13,0.02%,TIME:12; O:1,TIME:92.31%; O:7.69%
ညနေပိုင်း,13,0.02%,TIME:13,TIME:100.00%
တစ်နှစ်ပတ်လုံး,13,0.02%,PERIOD:13,PERIOD:100.00%
တို့တွင်,13,0.02%,O:13,O:100.00%
ထောပတ်သီး,13,0.02%,CROP:13,CROP:100.00%
နံ့သာဖြူ,13,0.02%,CROP:13,CROP:100.00%
နှုန်း,13,0.02%,O:13,O:100.00%
ပင်ပွား,13,0.02%,CROP_PART:13,CROP_PART:100.00%
ပေးသင့်ပါတယ်။,13,0.02%,O:13,O:100.00%
ပဲပိစပ်,13,0.02%,CROP:13,CROP:100.00%
ဖို့စတိုင်းအလူမီနီယမ်,13,0.02%,FUNG:13,FUNG:100.00%
မက်တလက်ဇီး,13,0.02%,FUNG:13,FUNG:100.00%
မယ်ဆိုရင်,13,0.02%,O:13,O:100.00%
မာလကာပင်,13,0.02%,CROP:13,CROP:100.00%
မြန်မာပြည်,13,0.02%,LOC:11; O:2,LOC:84.62%; O:15.38%
မြေနီ,13,0.02%,SOIL_TYPE:13,SOIL_TYPE:100.00%
ရင်,13,0.02%,O:13,O:100.00%
ရေစိမ်,13,0.02%,FARM_OP:13,FARM_OP:100.00%
ရော်ဘာ,13,0.02%,CROP:13,CROP:100.00%
ရွှေဖရုံ,13,0.02%,CROP:13,CROP:100.00%
အပူဒဏ်,13,0.02%,ABIOD:13,ABIOD:100.00%
အီမာမက်တင်,13,0.02%,PESTI:13,PESTI:100.00%
၁၂လက်မ,13,0.02%,DIST:13,DIST:100.00%
၃ကြိမ်,13,0.02%,COUNT:13,COUNT:100.00%
၄၅ရက်,13,0.02%,PERIOD:13,PERIOD:100.00%
)၊,12,0.02%,O:12,O:100.00%
ကာကွယ်နှိမ်နင်း,12,0.02%,FARM_OP:12,FARM_OP:100.00%
ကာဗွန်,12,0.02%,NUT:12,NUT:100.00%
ကျနေတာပါ။,12,0.02%,O:12,O:100.00%
စတင်,12,0.02%,O:12,O:100.00%
စပိုင်ရိုမီစီဖင်,12,0.02%,PESTI:12,PESTI:100.00%
တစ်တန်း,12,0.02%,COUNT:12,COUNT:100.00%
ထို,12,0.02%,O:12,O:100.00%
ပင်စည်ပုပ်ရောဂါ,12,0.02%,DIS:12,DIS:100.00%
ပလတ်စတစ်အိတ်,12,0.02%,EQUIP:11; QTY:1,EQUIP:91.67%; QTY:8.33%
ပျိုးဘောင်,12,0.02%,EQUIP:9; SEED:3,EQUIP:75.00%; SEED:25.00%
ဖျက်ဆီး,12,0.02%,FARM_OP:12,FARM_OP:100.00%
ဖြစ်ထွန်းသည်။,12,0.02%,O:12,O:100.00%
ဖြစ်နိုင်ပါတယ်။,12,0.02%,O:12,O:100.00%
ဖြစ်ပါတယ်။,12,0.02%,O:12,O:100.00%
ဖြစ်ပြီး,12,0.02%,O:12,O:100.00%
မတ်လ,12,0.02%,TIME:12,TIME:100.00%
မနက်ခင်း,12,0.02%,TIME:12,TIME:100.00%
မိုးရေ,12,0.02%,WEATHER:12,WEATHER:100.00%
မုန်ညင်း,12,0.02%,CROP:12,CROP:100.00%
မျိုး,12,0.02%,O:12,O:100.00%
မြေစေး,12,0.02%,SOIL_TYPE:12,SOIL_TYPE:100.00%
မွှား,12,0.02%,PEST:12,PEST:100.00%
ရက်၉၀,12,0.02%,PERIOD:7; VAR:5,PERIOD:58.33%; VAR:41.67%
ရွက်ပြောက်ရောဂါ,12,0.02%,DIS:12,DIS:100.00%
ရွှေအပ်မှို,12,0.02%,CROP:12,CROP:100.00%
ရွှေ့ပြောင်းစိုက်ပျိုး,12,0.02%,FARM_OP:12,FARM_OP:100.00%
လောင်း,12,0.02%,FARM_OP:11; O:1,FARM_OP:91.67%; O:8.33%
လေ့ရှိသည်။,12,0.02%,O:12,O:100.00%
သဘာဝမြေသြဇာ,12,0.02%,FERT:12,FERT:100.00%
သို့ဖြစ်၍,12,0.02%,O:12,O:100.00%
သို့မှသာ,12,0.02%,O:12,O:100.00%
သုံးကြိမ်,12,0.02%,COUNT:9; PERIOD:3,COUNT:75.00%; PERIOD:25.00%
အညွှန့်,12,0.02%,CROP_PART:12,CROP_PART:100.00%
အမေရိကန်,12,0.02%,LOC:12,LOC:100.00%
အေဇိုတက်,12,0.02%,FUNG:12,FUNG:100.00%
ဧရာဝတီတိုင်း,12,0.02%,LOC:12,LOC:100.00%
၁ဆ,12,0.02%,QTY:12,QTY:100.00%
၂ခု,12,0.02%,COUNT:12,COUNT:100.00%
၅ပေ,12,0.02%,DIST:12,DIST:100.00%
(သို့),11,0.02%,O:11,O:100.00%
ခုတ်သိမ်း,11,0.02%,FARM_OP:11,FARM_OP:100.00%
ခူးဆွတ်ခြင်း,11,0.02%,FARM_OP:11,FARM_OP:100.00%
ချ,11,0.02%,O:11,O:100.00%
ငရုတ်ချို,11,0.02%,CROP:11,CROP:100.00%
စတော်ဘယ်ရီ,11,0.02%,CROP:11,CROP:100.00%
စိုက်ပြီး,11,0.02%,O:11,O:100.00%
ဇူလိုင်,11,0.02%,TIME:11,TIME:100.00%
တစ်ဆ,11,0.02%,QTY:11,QTY:100.00%
တစ်လီတာ,11,0.02%,QTY:11,QTY:100.00%
တညင်း,11,0.02%,CROP:11,CROP:100.00%
တမာပိုးသတ်ဆေး,11,0.02%,PESTI:11,PESTI:100.00%
တူးဖို့ဒီ,11,0.02%,HERB:11,HERB:100.00%
ထားတာ,11,0.02%,O:11,O:100.00%
ဒိုင်ဖန်နိုကိုနာဇိုး,11,0.02%,FUNG:11,FUNG:100.00%
နံနံပင်,11,0.02%,CROP:11,CROP:100.00%
နှစ်ပတ်,11,0.02%,PERIOD:11,PERIOD:100.00%
ပေးပါဗျ,11,0.02%,O:11,O:100.00%
ပေးပါဗျ။,11,0.02%,O:11,O:100.00%
ပေးသင့်သည်။,11,0.02%,O:11,O:100.00%
ဗီတာမင်,11,0.02%,NUT:11,NUT:100.00%
ဘောင်တင်,11,0.02%,FARM_OP:11,FARM_OP:100.00%
ဘေးတက်,11,0.02%,CROP_PART:11,CROP_PART:100.00%
မက်မန်း,11,0.02%,CROP:11,CROP:100.00%
မန္တလေးတိုင်း,11,0.02%,LOC:11,LOC:100.00%
များမှာ,11,0.02%,O:11,O:100.00%
မြေပြုပြင်ခြင်း,11,0.02%,FARM_OP:10; O:1,FARM_OP:90.91%; O:9.09%
မှည့်ပျောက်စွန်းရောဂါ,11,0.02%,DIS:11,DIS:100.00%
ရပါသည်။,11,0.02%,O:11,O:100.00%
ရိတ်သိမ်းချိန်,11,0.02%,TIME:11,TIME:100.00%
ရုံးပတီ,11,0.02%,CROP:11,CROP:100.00%
ရေသွင်းခြင်း,11,0.02%,FARM_OP:11,FARM_OP:100.00%
လာမ်ဒါဆိုင်ဟေလိုသရင်,11,0.02%,PESTI:11,PESTI:100.00%
လို့ရပါတယ်။,11,0.02%,O:11,O:100.00%
လေဝင်လေထွက်,11,0.02%,WEATHER:11,WEATHER:100.00%
လှီးဖြတ်,11,0.02%,FARM_OP:11,FARM_OP:100.00%
သလဲသီး,11,0.02%,CROP:11,CROP:100.00%
သိုင်အိုဖာနိတ်မီသိုင်း,11,0.02%,FUNG:11,FUNG:100.00%
အင်ဒိုနီးရှား,11,0.02%,LOC:11,LOC:100.00%
အထွက်နှုန်း,11,0.02%,YIELD:9; O:2,YIELD:81.82%; O:18.18%
အမျိုးအစား,11,0.02%,O:11,O:100.00%
အမြစ်ပုပ်,11,0.02%,SYM:9; DIS:2,SYM:81.82%; DIS:18.18%
အမြစ်ပုပ်ရောဂါ,11,0.02%,DIS:11,DIS:100.00%
အသား,11,0.02%,CROP_PART:11,CROP_PART:100.00%
အသီးမတင်,11,0.02%,SYM:11,SYM:100.00%
အဟာရချို့တဲ့,11,0.02%,SYM:11,SYM:100.00%
ဤ,11,0.02%,O:11,O:100.00%
ဩဂုတ်,11,0.02%,TIME:11,TIME:100.00%
၁ဇွန်း,11,0.02%,QTY:10; COUNT:1,QTY:90.91%; COUNT:9.09%
၁လက်မ,11,0.02%,DIST:11,DIST:100.00%
၂၀ရက်,11,0.02%,PERIOD:11,PERIOD:100.00%
၎င်း,11,0.02%,O:11,O:100.00%
(၁)ဆ,10,0.01%,QTY:10,QTY:100.00%
(၂)ပေ,10,0.01%,DIST:10,DIST:100.00%
ကလိုဖန်နပိုင်ယာ,10,0.01%,PESTI:10,PESTI:100.00%
ကာတပ်ဟိုက်ဒရိုကလိုရိုက်,10,0.01%,PESTI:10,PESTI:100.00%
ကိုင်းဖျားခြောက်ရောဂါ,10,0.01%,DIS:10,DIS:100.00%
ကောက်ရိုး,10,0.01%,EQUIP:4; FERT:4; O:2,EQUIP:40.00%; FERT:40.00%; O:20.00%
ကျားလက်ဝါးပင်,10,0.01%,CROP:10,CROP:100.00%
ကြဲ,10,0.01%,O:7; FARM_OP:3,O:70.00%; FARM_OP:30.00%
ကွမ်းပင်,10,0.01%,CROP:10,CROP:100.00%
ကွမ်းရွက်,10,0.01%,CROP:10,CROP:100.00%
ချင်းတက်,10,0.01%,CROP:10,CROP:100.00%
ချင်းမျိုးတက်,10,0.01%,SEED:10,SEED:100.00%
ခြင်းကို,10,0.01%,O:10,O:100.00%
ခြင်းဖြင့်,10,0.01%,O:10,O:100.00%
ခြွေ,10,0.01%,FARM_OP:10,FARM_OP:100.00%
ဂန္ဓမာ,10,0.01%,CROP:10,CROP:100.00%
ဂန္ဓမာပန်း,10,0.01%,CROP:10,CROP:100.00%
ဂျီဒဗလျူ၁၁,10,0.01%,VAR:10,VAR:100.00%
စစ်ကိုင်းတိုင်း,10,0.01%,LOC:10,LOC:100.00%
စိုက်ခြင်း,10,0.01%,FARM_OP:10,FARM_OP:100.00%
တရုတ်,10,0.01%,LOC:10,LOC:100.00%
တို့သည်,10,0.01%,O:10,O:100.00%
ထောပတ်,10,0.01%,CROP:8; FOOD:1; O:1,CROP:80.00%; FOOD:10.00%; O:10.00%
ထွန်စက်,10,0.01%,EQUIP:10,EQUIP:100.00%
ဓာတ်မြေသြဇာ,10,0.01%,FERT:7; O:3,FERT:70.00%; O:30.00%
နှစ်စဉ်,10,0.01%,O:5; PERIOD:5,O:50.00%; PERIOD:50.00%
နှောင်းပင်နာကျရောဂါ,10,0.01%,DIS:10,DIS:100.00%
နှံစုပ်ပိုး,10,0.01%,PEST:10,PEST:100.00%
ပန်းပွင့်ချိန်,10,0.01%,TIME:10,TIME:100.00%
ပါ၊,10,0.01%,O:10,O:100.00%
ပိုင်မီထရိုဇင်း,10,0.01%,PESTI:10,PESTI:100.00%
ပုလဲမြေဩဇာ,10,0.01%,FERT:10,FERT:100.00%
ပြင်ဦးလွင်,10,0.01%,LOC:10,LOC:100.00%
ဖို့စတိုင်း,10,0.01%,FUNG:10,FUNG:100.00%
ဖြူး,10,0.01%,FARM_OP:5; LOC:5,FARM_OP:50.00%; LOC:50.00%
မည့်,10,0.01%,O:10,O:100.00%
မိုးစပါး,10,0.01%,CROP:5; SEASON:3; VAR:2,CROP:50.00%; SEASON:30.00%; VAR:20.00%
မြေဖုံးခြင်း,10,0.01%,FARM_OP:10,FARM_OP:100.00%
မွှားပင့်ကူနီ,10,0.01%,PEST:10,PEST:100.00%
ရမလဲ။,10,0.01%,O:10,O:100.00%
ရေဖျန်း,10,0.01%,FARM_OP:10,FARM_OP:100.00%
ရွှေ့စိုက်,10,0.01%,FARM_OP:10,FARM_OP:100.00%
လက်ဖက်ခြောက်,10,0.01%,FOOD:10,FOOD:100.00%
လင်းတာ,10,0.01%,WEATHER:10,WEATHER:100.00%
လမ်ဒါဆိုက်ဟယ်လိုသရင်,10,0.01%,PESTI:10,PESTI:100.00%
လို့,10,0.01%,O:10,O:100.00%
သက်တမ်း,10,0.01%,O:10,O:100.00%
သခွားပင်,10,0.01%,CROP:10,CROP:100.00%
သခွားမွှေး,10,0.01%,CROP:10,CROP:100.00%
သင်္ဘောသီး,10,0.01%,CROP:10,CROP:100.00%
သရက်ထည်ပန်း,10,0.01%,CROP:10,CROP:100.00%
သဲ,10,0.01%,SOIL_TYPE:8; FERT:2,SOIL_TYPE:80.00%; FERT:20.00%
ဟက်ဇာကိုနာဇိုး,10,0.01%,FUNG:10,FUNG:100.00%
ဟင်းခတ်အမွှေးအကြိုင်,10,0.01%,FOOD:9; O:1,FOOD:90.00%; O:10.00%
အနာကွက်,10,0.01%,SYM:10,SYM:100.00%
အပင်မတက်,10,0.01%,SYM:10,SYM:100.00%
အရွက်နု,10,0.01%,CROP_PART:10,CROP_PART:100.00%
အရွက်ဝါ,10,0.01%,SYM:10,SYM:100.00%
အလှည့်ကျ,10,0.01%,METHOD:8; O:2,METHOD:80.00%; O:20.00%
အဝါရောင်,10,0.01%,SYM:9; O:1,SYM:90.00%; O:10.00%
ဧပြီ,10,0.01%,TIME:10,TIME:100.00%
၁ကြိမ်,10,0.01%,COUNT:10,COUNT:100.00%
၁နှစ်,10,0.01%,PERIOD:10,PERIOD:100.00%
၂,10,0.01%,COUNT:8; O:2,COUNT:80.00%; O:20.00%
၂-၃ရက်,10,0.01%,PERIOD:9; PEST:1,PERIOD:90.00%; PEST:10.00%
၂နှစ်,10,0.01%,PERIOD:10,PERIOD:100.00%
၂မျိုး,10,0.01%,COUNT:10,COUNT:100.00%
ကညွတ်,9,0.01%,CROP:9,CROP:100.00%
ကန်စွန်းရွက်,9,0.01%,CROP:9,CROP:100.00%
ကဲ့သို့,9,0.01%,O:9,O:100.00%
ကျိုင်း,9,0.01%,PEST:9,PEST:100.00%
ကျောက်မှုန့်,9,0.01%,FERT:9,FERT:100.00%
ခန့်တွင်,9,0.01%,O:9,O:100.00%
ခရမ်းပင်,9,0.01%,CROP:9,CROP:100.00%
ခေါင်နှိမ်,9,0.01%,FARM_OP:9,FARM_OP:100.00%
ခေါ်,9,0.01%,O:9,O:100.00%
ချိန်မှာ,9,0.01%,O:9,O:100.00%
ဂျစ်ပဆန်,9,0.01%,FERT:9,FERT:100.00%
စက်ဖွဲပြာ,9,0.01%,FERT:9,FERT:100.00%
စပါးလင်ဆီမွှေး,9,0.01%,CROP:9,CROP:100.00%
ဇွန်လ,9,0.01%,TIME:9,TIME:100.00%
ဈေး,9,0.01%,PRICE:7; O:2,PRICE:77.78%; O:22.22%
တစ်ဂါလံ,9,0.01%,QTY:9,QTY:100.00%
တစ်မျိုးမျိုးကို,9,0.01%,O:9,O:100.00%
တစ်ဧကလျှင်,9,0.01%,O:9,O:100.00%
တို့ကို,9,0.01%,O:9,O:100.00%
တို့ဖြစ်သည်။,9,0.01%,O:9,O:100.00%
တွေက,9,0.01%,O:9,O:100.00%
ထက်,9,0.01%,O:9,O:100.00%
ထားရမည်။,9,0.01%,O:9,O:100.00%
ထိုင်း,9,0.01%,LOC:9,LOC:100.00%
ထို့ကြောင့်,9,0.01%,O:9,O:100.00%
ဒူးရင်း,9,0.01%,CROP:9,CROP:100.00%
ဓါတ်ဆား,9,0.01%,NUT:9,NUT:100.00%
နိုက်ထရိုဂျင်ဓာတ်,9,0.01%,NUT:9,NUT:100.00%
နောက်,9,0.01%,O:9,O:100.00%
ပင်စိမ်း,9,0.01%,CROP:9,CROP:100.00%
ပင်အား,9,0.01%,O:9,O:100.00%
ပိုတက်စီယံ,9,0.01%,NUT:9,NUT:100.00%
ပျိုးခွက်,9,0.01%,EQUIP:9,EQUIP:100.00%
ဖိလစ်ပိုင်,9,0.01%,LOC:9,LOC:100.00%
ဖော့စဖိတ်,9,0.01%,FERT:5; NUT:4,FERT:55.56%; NUT:44.44%
ဖျော်ရည်,9,0.01%,FOOD:5; FERT:2; O:2,FOOD:55.56%; FERT:22.22%; O:22.22%
ဖြုတ်စိမ်း,9,0.01%,PEST:9,PEST:100.00%
ဘက်တီးရီးယားရွက်ခြောက်ရောဂါ,9,0.01%,DIS:9,DIS:100.00%
ဘက်တီးရီးယားရွက်ပြောက်ရောဂါ,9,0.01%,DIS:9,DIS:100.00%
ဘာ,9,0.01%,O:9,O:100.00%
ဘူးပင်,9,0.01%,CROP:9,CROP:100.00%
မည်ဆိုပါက,9,0.01%,O:9,O:100.00%
မိုးတွင်း,9,0.01%,SEASON:9,SEASON:100.00%
မီ,9,0.01%,O:9,O:100.00%
များနှင့်,9,0.01%,O:9,O:100.00%
မျိုးစေ့များ,9,0.01%,SEED:8; O:1,SEED:88.89%; O:11.11%
မျိုးပွားခြင်း,9,0.01%,FARM_OP:9,FARM_OP:100.00%
မျိုးသန့်,9,0.01%,SEED:5; O:4,SEED:55.56%; O:44.44%
မြေဆီ,9,0.01%,O:4; FERT:3; SOIL_TYPE:2,O:44.44%; FERT:33.33%; SOIL_TYPE:22.22%
မြေထုပ်စည်းနည်း,9,0.01%,METHOD:9,METHOD:100.00%
မြေအောင်းပိုး,9,0.01%,PEST:9,PEST:100.00%
ရေလောင်းခြင်း,9,0.01%,FARM_OP:9,FARM_OP:100.00%
ရောမွှေ,9,0.01%,FARM_OP:9,FARM_OP:100.00%
ရွက်ခြောက်,9,0.01%,SYM:9,SYM:100.00%
လတွင်,9,0.01%,O:9,O:100.00%
လများတွင်,9,0.01%,O:9,O:100.00%
ဝင်,9,0.01%,O:9,O:100.00%
ဝတ်မှုန်,9,0.01%,CROP_PART:9,CROP_PART:100.00%
သလဲ,9,0.01%,CROP:9,CROP:100.00%
သာ,9,0.01%,O:9,O:100.00%
